,brand,value
1631,Pinotti,0.0
1632,Piombo,76.01886792452831
1633,Piquadro,0.0
1634,Play Comme des Garçons,1.6226415094339623
1635,Playboy,77.73584905660377
1636,Pleasures,56.0
1637,Pleats Please,0.0
1638,Plein Sport,80.54716981132076
1639,Plein Sud,1.0
1640,Polar Skate Co,0.0
1641,Polaroid,44.16981132075472
1642,Pollini,1.0
1643,Polo Ralph Lauren,56.867924528301884
1644,Pomandère,0.0
1645,Pomellato,8.075471698113208
1646,Porsche Design,15.452830188679245
1647,Ports 1961,2.660377358490566
1648,Poupette St Barth,4.09433962264151
1649,Prada,71.24528301886792
1650,Prada X Adidas,0.41509433962264153
1651,Preen by Thornton Bregazzi,0.0
1652,Premiata,1.7924528301886793
1653,Pretty Ballerinas,65.20754716981132
1654,Prima classe,35.75471698113208
1655,Prima donna,2.509433962264151
1656,Princesse Tam Tam,9.943396226415095
1657,Pringle Of Scotland,0.018867924528301886
1658,Proenza Schouler,1.0
1659,Pronovias,81.49056603773585
1660,Prps,3.9622641509433962
1661,Pt01,0.0
1662,Puma,84.16981132075472
1663,Purple brand,10.49056603773585
1664,Pyrenex,8.754716981132075
1665,Pyrex,18.62264150943396
1666,QUECHUA,69.26415094339623
1667,QUICKSILVER,2.1320754716981134
1668,Quay,84.9245283018868
1669,R.M. Williams,0.20754716981132076
1670,R13,23.830188679245282
1671,RADO,34.84905660377358
1672,RAS,78.11320754716981
1673,REDSKINS,12.0
1674,REFRIGIWEAR,4.150943396226415
1675,RELISH,20.81132075471698
1676,RENÉ LEZARD,0.0
1677,RHUDE,30.39622641509434
1678,RIANI,37.22641509433962
1679,RINASCIMENTO,5.962264150943396
1680,RIP CURL,2.1320754716981134
1681,ROBERT GRAHAM,5.679245283018868
1682,ROBERTA DI CAMERINO,0.9811320754716981
1683,ROBERTO BOTTICELLI,0.0
1684,ROBERTO VERINO,5.528301886792453
1685,ROCCOBAROCCO,8.00943396226415
1686,ROMBAUT,0.0
1687,ROXY,80.32075471698113
1688,RRD,12.226415094339623
1689,RUI,6.849056603773585
1690,Rachel Comey,13.50943396226415
1691,Rachel Zoe,2.207547169811321
1692,Raey,65.84905660377359
1693,Raf Simons,76.11320754716981
1694,Rag & Bone,59.58490566037736
1695,Rails,21.641509433962263
1696,Rains,36.132075471698116
1697,Ralph Lauren,53.113207547169814
1698,Ralph Lauren Collection,9.169811320754716
1699,Ralph Lauren Denim & Supply,0.49056603773584906
1700,Ralph Lauren Double Rl,4.471698113207547
1701,Ralph Lauren Purple Label,0.0
1702,Ramy Brook,10.433962264150944
1703,Raparo,6.339622641509434
1704,Raquel Allegra,0.0
1705,Rat & Boa,1.679245283018868
1706,Rave Review,0.0
1707,Ray-Ban,38.943396226415096
1708,Raymond Weil,6.830188679245283
1709,Rayne London,0.0
1710,Re/Done,2.2641509433962264
1711,Rebecca Minkoff,32.9811320754717
1712,Rebecca Taylor,4.09433962264151
1713,Rebecca Vallance,33.924528301886795
1714,Recc Paris,0.0
1715,Red Valentino Garavani,17.71698113207547
1716,Red Wings,45.81132075471698
1717,Reebok,54.943396226415096
1718,Reebok x VETEMENTS,0.0
1719,Reformation,73.13207547169812
1720,Refrigue,0.0
1721,Reiss,75.16981132075472
1722,Rejina Pyo,1.1132075471698113
1723,Religion,76.98113207547169
1724,Remain Birger Christensen,0.0
1725,Rena Lange,0.20754716981132076
1726,Renato Balestra,29.056603773584907
1727,Rene Caovilla,8.867924528301886
1728,Repeat,78.09433962264151
1729,Repetto,1.0
1730,Replay,38.509433962264154
1731,Represent,82.86792452830188
1732,Reptile's House,0.0
1733,Retrofête,0.0
1734,Retrosuperfuture,0.0
1735,Review,55.339622641509436
1736,Rhode,75.64150943396227
1737,Ricano,25.9811320754717
1738,Richard James,2.943396226415094
1739,Rick Owens,5.377358490566038
1740,Rick Owens Drkshdw,8.452830188679245
1741,Rick Owens X Champion,0.03773584905660377
1742,Rifle,61.18867924528302
1743,River Island,61.320754716981135
1744,River Woods,30.79245283018868
1745,Rixo,0.0
1746,Robert Clergerie,0.0
1747,Roberto Capucci,0.0
1748,Roberto Cavalli,63.22641509433962
1749,Roberto Collina,10.11320754716981
1750,Roberto Festa,5.60377358490566
1751,Robinson Les Bains,0.0
1752,Rochas,0.7735849056603774
1753,Rockport,73.79245283018868
1754,Rodebjer,0.0
1755,Rodier,3.452830188679245
1756,Roger Vivier,81.01886792452831
1757,Rohé,0.11320754716981132
1758,Roksanda,3.547169811320755
1759,Roland Mouret,1.849056603773585
1760,Rolex,75.52830188679245
1761,Romeo Gigli,0.32075471698113206
1762,Roncato,46.39622641509434
1763,Ronny Kobo,0.0
1764,Roseanna,5.283018867924528
1765,Rossignol,12.11320754716981
1766,Rotate,89.83018867924528
1767,Rothy's,24.641509433962263
1768,Rouje,6.415094339622642
1769,Roy Roger's,0.0
1770,Rta,58.15094339622642
1771,Rucoline,0.5471698113207547
1772,Ruffo,24.943396226415093
1773,Run Of,5.830188679245283
1774,Rundholz,0.660377358490566
1775,Rupert Sanderson,0.0
1776,Ruslan Baginskiy,30.132075471698112
1777,Russell & Bromley,4.962264150943396
1778,Rykiel Homme,0.03773584905660377
1779,Réalisation,64.62264150943396
1780,S Oliver,70.30188679245283
1781,S.T. Dupont,0.2641509433962264
1782,SALEWA,25.90566037735849
1783,SAMSONITE,69.26415094339623
1784,SAN MARINA,2.056603773584906
1785,SANDRO FERRONE,0.0
1786,SARAH PACINI,1.7169811320754718
1787,SARTORIA ITALIANA,0.9622641509433962
1788,SAVE THE QUEEN,9.018867924528301
1789,SCAPA,18.528301886792452
1790,SEE U SOON,1.3584905660377358
1791,SEIKO,56.320754716981135
1792,SER.O.YA,8.377358490566039
1793,SERAPHIN,10.622641509433961
1794,SERGE BLANCO,1.2264150943396226
1795,SERGIO HUDSON,3.3207547169811322
1796,SFERA,71.30188679245283
1797,SHANGHAI TANG,0.0
1798,SINEQUANONE,5.7924528301886795
1799,SISLEY,46.113207547169814
1800,SKECHERS,81.98113207547169
1801,SLVRLAKE,0.0
1802,SOUVENIR,66.66037735849056
1803,SPRINGFIELD,75.20754716981132
1804,STEFANEL,1.1886792452830188
1805,STEPHANE KELIAN,0.0
1806,STYLEIN,8.679245283018869
1807,SUBDUED,76.33962264150944
1808,SUD EXPRESS,3.452830188679245
1809,SUPERDRY,44.22641509433962
1810,Sacai,48.16981132075472
1811,Saga Furs,0.22641509433962265
1812,Saint James,22.943396226415093
1813,Saint Laurent,69.83018867924528
1814,Saint Michael,7.452830188679245
1815,Saint and Sofia,0.0
1816,Saks Fifth Avenue Collection,0.0
1817,Saks Potts,0.49056603773584906
1818,Salomon,24.056603773584907
1819,Saloni,0.0
1820,Salvador Dali,9.641509433962264
1821,Salvatore Ferragamo,67.64150943396227
1822,Sam Edelman,30.71698113207547
1823,Samsoe & Samsoe,0.3018867924528302
1824,Sand,85.11320754716981
1825,Sandro,62.16981132075472
1826,Santa Brands,0.0
1827,Santoni,11.320754716981131
1828,Sartore,2.4716981132075473
1829,Sass & Bide,0.0
1830,Saucony,72.90566037735849
1831,Save the Duck,15.433962264150944
1832,Scalpers,44.9622641509434
1833,Scanlan & Theodore,0.0
1834,Scarosso,11.849056603773585
1835,Schneiders,16.245283018867923
1836,Schott,69.09433962264151
1837,Schumacher,31.735849056603772
1838,Schutz,50.0377358490566
1839,Scotch & Soda,0.0
1840,Sea New York,28.0
1841,Sebago,26.09433962264151
1842,Sebastian Milano,19.58490566037736
1843,Second Female,6.490566037735849
1844,Sector,69.15094339622641
1845,See by Chloé,49.77358490566038
1846,Selected,77.98113207547169
1847,Self-Portrait,58.9811320754717
1848,Semicouture,0.0
1849,Serafini,21.358490566037737
1850,Sergio Rossi,0.03773584905660377
1851,Sergio Tacchini,4.962264150943396
1852,Sermoneta Gloves,0.39622641509433965
1853,Sessun,1.2264150943396226
1854,Set,85.28301886792453
1855,Seventh,60.056603773584904
1856,Seventy,32.9811320754717
1857,Shiro,10.132075471698114
1858,Shona Joy,61.301886792452834
1859,Show me your mumu,10.226415094339623
1860,Shrimps,55.698113207547166
1861,Silhouette,81.16981132075472
1862,Silvano Lattanzi,0.0
1863,Silvano Sassetti,0.0
1864,Silvian Heach,1.490566037735849
1865,Simon Miller,20.943396226415093
1866,Simone Rocha,1.0
1867,Sir,9.09433962264151
1868,Sir the Label,19.830188679245282
1869,Sister Jane,7.150943396226415
1870,Siviglia,1.5660377358490567
1871,Sjyp,0.0
1872,Skagen,2.169811320754717
1873,Skall Studio,1.0
1874,Skims,38.735849056603776
1875,Slam,2.3962264150943398
1876,Sleeper,46.24528301886792
1877,Slowear,0.0
1878,Smythe,21.39622641509434
1879,Smythson,31.20754716981132
1880,Soani,1.8113207547169812
1881,Soeur,16.69811320754717
1882,Sofie D'Hoore,0.0
1883,Solace London,1.5471698113207548
1884,Solid & Striped,3.1320754716981134
1885,Sonia Rykiel,71.05660377358491
1886,Sonia by Sonia Rykiel,0.0
1887,Sophia Webster,0.0
1888,Sorel,2.0754716981132075
1889,Souliers Martinez,0.6792452830188679
1890,Spanx,0.3584905660377358
1891,Spektre,1.4528301886792452
1892,Spell & The Gypsy Collective,0.0
1893,Sperry,7.509433962264151
1894,Sportalm,1.320754716981132
1895,Sportmax,80.64150943396227
1896,Sporty & Rich,0.6037735849056604
1897,Sprung Frères,0.0
1898,Spyder,88.13207547169812
1899,St Agni,2.1132075471698113
1900,St John,85.98113207547169
1901,Stand studio,0.0
1902,Star Mela,0.1509433962264151
1903,Starter Black Label,0.0
1904,Staud,11.88679245283019
1905,Stefano Ricci,5.132075471698113
1906,Steffen Schraut,2.509433962264151
1907,Stella Forest,0.0
1908,Stella Jean,11.79245283018868
1909,Stella McCartney,78.22641509433963
1910,Stella McCartney Pour Adidas,0.0
1911,Stella Nova,57.62264150943396
1912,Stetson,5.3584905660377355
1913,Steve Madden,63.35849056603774
1914,Stevie May,0.0
1915,Stine Goya,78.79245283018868
1916,Stone Island,68.32075471698113
1917,Storets,3.339622641509434
1918,Strellson,64.26415094339623
1919,Strenesse,8.79245283018868
1920,Stuart Weitzman,1.4528301886792452
1921,Studio AR,14.245283018867925
1922,Studio Nicholson,3.3207547169811322
1923,Stussy,52.339622641509436
1924,Stutterheim,25.169811320754718
1925,Sugarhill Brighton,69.83018867924528
1926,Suicoke,36.22641509433962
1927,Suitsupply,29.0188679245283
1928,Sun 68,0.0
1929,Sunboo,0.1509433962264151
1930,Suncoo,1.3584905660377358
1931,Sunday Best,34.22641509433962
1932,Sunday Somewhere,12.018867924528301
1933,Sundays,71.71698113207547
1934,Sundek,0.0
1935,Sunnei,0.018867924528301886
1936,Sunspel,10.30188679245283
1937,Superdown,2.3773584905660377
1938,Superfine,15.037735849056604
1939,Superga,57.45283018867924
1940,Supreme,65.67924528301887
1941,Supreme x Stone Island,0.0
1942,Supreme x The North Face,0.0
1943,Sutor Mantellassi,0.0
1944,Swarovski,55.77358490566038
1945,Swash,39.75471698113208
1946,Swatch,40.264150943396224
1947,Sweaty Betty,55.79245283018868
1948,Sweet Lemon,5.415094339622642
1949,Sweewe,0.0
1950,Sézane,64.81132075471699
1951,T by Alexander Wang,0.0
1952,TAKESHY KUROSAWA,0.0
1953,TAMARIS,13.09433962264151
1954,TEDDY SMITH,2.30188679245283
1955,THE BRIDGE,74.37735849056604
1956,THE LAST CONSPIRACY,0.1320754716981132
1957,THOMAS PINK,1.6981132075471699
1958,TIGHA,1.0943396226415094
1959,TOGA,11.452830188679245
1960,TOMS,84.39622641509433
1961,TOUS,33.0377358490566
1962,TOY G,1.3018867924528301
1963,TRIPPEN,2.490566037735849
1964,TRIUMPH,80.77358490566037
1965,TW Steel,70.30188679245283
1966,Tabitha Simmons,0.7169811320754716
1967,Tach Clothing,0.0
1968,Tadashi Shoji,4.452830188679245
1969,Tag Heuer,81.28301886792453
1970,Tagliatore,0.0
1971,Takahiromiyashita The Soloist,0.0
1972,Talbots,75.01886792452831
1973,Tamara Mellon,0.0
1974,Tara Jarmon,22.20754716981132
1975,Tassos Mitropoulos,0.0
1976,Tateossian,4.471698113207547
1977,TechnoMarine,74.16981132075472
1978,"Technomarine, Genève",0.0
1979,Ted Baker,53.509433962264154
1980,Ted Lapidus,44.905660377358494
1981,Temperley London,1.0188679245283019
1982,Terranova,84.71698113207547
1983,Teva,65.16981132075472
1984,The Elder Statesman,0.018867924528301886
1985,The Frankie Shop,0.8867924528301887
1986,The Kooples,47.22641509433962
1987,The Mercer N.Y.,0.0
1988,The North Face,50.471698113207545
1989,The North Face x Gucci,0.0
1990,The Pangaia,0.03773584905660377
1991,The Row,75.11320754716981
1992,The Vampire's Wife,0.018867924528301886
1993,The sting,52.0188679245283
1994,Theory,73.43396226415095
1995,Thierry Lasry,0.0
1996,Thierry Mugler,28.92452830188679
1997,Thom Browne,46.64150943396226
1998,Thom Krom,4.9245283018867925
1999,Thomas Sabo,2.2452830188679247
2000,Thomas Wylde,0.07547169811320754
2001,Thrasher Magazine,1.2264150943396226
2002,Tibi,53.320754716981135
2003,Tiffany & Co,65.41509433962264
2004,Tiffany & Co x Nike,0.0
2005,Tiger Of Sweden,6.69811320754717
2006,Timberland,47.37735849056604
2007,Tissot,77.81132075471699
2008,To Boot New York,4.056603773584905
2009,Toast,59.58490566037736
2010,Tod's,72.01886792452831
2011,Toga Pulla,0.018867924528301886
2012,Tom Ford,67.49056603773585
2013,Tombolini,0.03773584905660377
2014,Tommy Bahama,67.15094339622641
2015,Tommy Hilfiger,53.113207547169814
2016,Tommy Jeans,63.132075471698116
2017,Tonello,1.0188679245283019
2018,Tony Lama,2.3773584905660377
2019,Toral,4.037735849056604
2020,Torrid,74.0377358490566
2021,Tory Burch,55.75471698113208
2022,Tosca Blu,2.150943396226415
2023,Totême,28.18867924528302
2024,Tramarossa,0.0
2025,Trapstar,43.54716981132076
2026,Travis Scott,51.075471698113205
2027,Trickers London,0.03773584905660377
2028,Tricot,14.30188679245283
2029,Trina Turk,5.245283018867925
2030,Trotters,2.0
2031,True Religion,65.22641509433963
2032,Truffle Collection,3.7169811320754715
2033,Trussardi,5.30188679245283
2034,Trussardi Jeans,3.0377358490566038
2035,Tsumori Chisato,0.0
2036,Tu Es Mon Trésor,0.018867924528301886
2037,Tucano Urbano,0.0
2038,Tudor,41.509433962264154
2039,Tumi,49.0377358490566
2040,Turnbull & Asser,0.0
2041,Twenty Fall,8.528301886792454
2042,Twinset,85.45283018867924
2043,UN JOUR AILLEURS,0.0
2044,UNITED NUDE,3.2264150943396226
2045,UNÜTZER,0.0
2046,Ugg,28.88679245283019
2047,Ugo Correani,0.018867924528301886
2048,Ulla Johnson,1.4339622641509433
2049,Ulysse Nardin,53.77358490566038
2050,Umbro,79.43396226415095
2051,Un-namable,0.0
2052,Under Armour,67.52830188679245
2053,Undercover,42.735849056603776
2054,Understated Leather,6.245283018867925
2055,Ungaro Parallele,0.0
2056,Unisa,41.9811320754717
2057,Universal Geneve,0.0
2058,Universal Works,0.0
2059,Unravel Project,0.39622641509433965
2060,Uterque,1.0188679245283019
2061,VAN LAACK,14.584905660377359
2062,VIA DELLE PERLE,0.0
2063,VIBRAM,0.07547169811320754
2064,VICTORIA,59.132075471698116
2065,VICTORIA'S SECRET,15.264150943396226
2066,VILA,86.0
2067,VOLCOM,12.132075471698114
2068,VON DUTCH,6.943396226415095
2069,Vacher,9.90566037735849
2070,Vacheron Constantin,67.60377358490567
2071,Vagabond,76.62264150943396
2072,Valentino Garavani,32.698113207547166
2073,Valentino by mario valentino,7.830188679245283
2074,Valextra,10.849056603773585
2075,Valleverde,19.37735849056604
2076,Van Cleef & Arpels,9.415094339622641
2077,Vanessa Bruno,8.622641509433961
2078,Vanessa Bruno Athe,0.03773584905660377
2079,Vanities,0.0
2080,Vannina Vesperini,0.03773584905660377
2081,Vans,77.9245283018868
2082,Vassia Kostara,10.830188679245284
2083,Veja,7.9245283018867925
2084,Velasca,18.37735849056604
2085,Ventcouvert,0.0
2086,Vera Wang,34.509433962264154
2087,Veronica Beard,9.30188679245283
2088,Versace,54.16981132075472
2089,Versace Collection,61.20754716981132
2090,Versace Jeans Couture,70.90566037735849
2091,Versus,75.45283018867924
2092,Vetements,77.60377358490567
2093,Via Roma xv,0.0
2094,Vic Matié,0.0
2095,Vicolo,86.47169811320755
2096,Vicomte A.,0.0
2097,Victoria Beckham,4.679245283018868
2098,"Victoria, Victoria Beckham",0.0
2099,Victorinox,9.584905660377359
2100,Viki-And,0.0
2101,Viktor & Rolf,0.11320754716981132
2102,Vilebrequin,2.7169811320754715
2103,Vince,63.0188679245283
2104,Vince  Camuto,50.075471698113205
2105,Vineyard Vines,4.490566037735849
2106,Vionnet,5.9245283018867925
2107,Viron,10.622641509433961
2108,Visvim,82.36792452830188
2109,Vivetta,0.03773584905660377
2110,Vivienne Tam,1.0188679245283019
2111,Vivienne Westwood,59.15094339622642
2112,Vivienne Westwood Anglomania,0.0
2113,Vivienne Westwood Red Label,0.0
2114,Vogue,12.679245283018869
2115,Voile Blanche,7.0
2116,Vuarnet,6.849056603773585
2117,WATERCULT,1.0566037735849056
2118,WE11DONE,0.4716981132075472
2119,WEILL,56.56603773584906
2120,WEWOREWHAT,0.0
2121,WHAT FOR,83.88679245283019
2122,WRANGLER .,0.0
2123,WTAPS,0.9622641509433962
2124,Wales Bonner,50.39622641509434
2125,Walter Baker,12.660377358490566
2126,Walter Steiger,0.16981132075471697
2127,Walter Van Beirendonck,0.0
2128,Wandler,83.28301886792453
2129,Wardrobe NYC,0.0
2130,Wellensteyn,0.3584905660377358
2131,Welovefurs,0.0
2132,Whistles,4.943396226415095
2133,White House Black Market,80.43396226415095
2134,White House | Black Market,80.33962264150944
2135,White Mountaineering,0.0
2136,Wilfred,63.43396226415094
2137,William Lockie,1.7169811320754718
2138,Windsor,73.0
2139,Windsor Smith,0.11320754716981132
2140,With Jéan,0.05660377358490566
2141,Wolford,9.566037735849056
2142,Won Hundred,6.245283018867925
2143,Wood Wood,84.16981132075472
2144,Woolrich,2.018867924528302
2145,Wooyoungmi,7.584905660377358
2146,Wrangler,81.69811320754717
2147,Xacus,0.03773584905660377
2148,Xagon man,0.0
2149,Y's,3.0377358490566038
2150,Y-3,15.264150943396226
2151,Y-3 by Yohji Yamamoto,0.0
2152,Y/Project,2.0754716981132075
2153,YUME YUME,15.566037735849056
2154,Yeezy,20.754716981132077
2155,Yeezy x Adidas,60.339622641509436
2156,Ymc,1.490566037735849
2157,Yoana Baraschi,1.830188679245283
2158,Yohji Yamamoto,55.735849056603776
2159,Yoshie Inaba,0.0
2160,Yumi Kim,1.0754716981132075
2161,Yuri Ahn,0.03773584905660377
2162,Yves Saint Laurent,60.056603773584904
2163,Yves Salomon,0.0
2164,Z Zegna,1.679245283018868
2165,ZENOBI,1.9433962264150944
2166,ZIGN,1.169811320754717
2167,ZU ELEMENTS,12.245283018867925
2168,Zac Posen,2.6792452830188678
2169,Zadig & Voltaire,69.69811320754717
2170,Zanone,8.69811320754717
2171,Zapa,10.88679245283019
2172,Zegna,81.79245283018868
2173,Zenith,6.528301886792453
2174,Zilli,5.716981132075472
2175,Zimmermann,88.18867924528301
2176,Zinas,12.226415094339623
2177,Zucca,26.49056603773585
2178,Zuiki,44.39622641509434
2179,agua by agua bendita,1.6981132075471699
2180,by Malene Birger,17.566037735849058
2181,by Walid,3.9056603773584904
2182,byredo,70.64150943396227
2183,club voltaire,0.0
2184,eleventy,1.0
2185,gaga milano,0.07547169811320754
2186,ih nom uh nit,0.8490566037735849
2187,khrisjoy,1.509433962264151
2188,mcleonard,0.0
2189,nobis,70.26415094339623
2190,octopus,28.0
2191,takeo kikuchi,4.018867924528302
2192,valstar,0.0
2193,yamamay,0.0
2194,Études Studio,0.0
